,id,name,location,description,verified,created_at,url,n_followers
259,1180379185,Ben & Candy Carson,"Baltimore, MD ",The Official Twitter Page of Dr. Ben & Candy Carson. Connect on Facebook: https://t.co/eRNZLefKwo,True,Thu Feb 14 21:33:22 +0000 2013,https://t.co/Y9BYJvuSfb,2455374
260,144069825,dylan,,tejana in chicago,False,Sat May 15 06:15:24 +0000 2010,,517
261,16247277,Tahir Anderson Duckett,DC,Founder @we_rethink. Sexual violence prevention. Civil rights attorney @relmanlaw. Alum @AFLCIO. Gooner. He/him. Views are mine alone. No legal advice here.,False,Thu Sep 11 20:38:46 +0000 2008,https://t.co/v58rYrHXWa,2654
262,479175750,George Bailey Smith,"Portland, OR",I am a 7 year old extremely woke puggle.,False,Tue Jan 31 03:00:10 +0000 2012,https://t.co/k7nnVotqP6,1949
263,96178602,Matthew Treviño,Texas,"@UTSA grad, basic person, and Oxford comma advocate. Retweets and opinions are my own.",False,Fri Dec 11 18:27:03 +0000 2009,,308
264,14842829,zarya morgendorffer,stl ,trapped in the belly of this horrible machine | and the machine is being tickled to death | parigi's pal since 2000,False,Tue May 20 06:33:33 +0000 2008,https://t.co/vIikzeElbZ,212
265,21627275,#NoWarWithIran,"Vallejo, CA","Head of #Growth for @NCIAorg. VP of @MinCannBusAssoc. I tweet about #marijuana, #reggae, #marketing, #politics & #HawaiianKingdom. Views expressed are my own.",False,Mon Feb 23 03:26:05 +0000 2009,https://t.co/6yuKPMDcXy,3061
266,31016288,Annie Vergnetti,"Portland, Oregon","Musician/Songwriter, poet, storyteller of bullshit and other life experiences.",False,Tue Apr 14 01:18:24 +0000 2009,,160
267,25596553,Abu Kareem,"District of Columbia, USA","Policy Counsel for @AAIUSA. Father, husband of @yalamiri, #HudsonValley native, @Penn_State & @SyracuseU alumnus. Opinions my own; RTs ≠ endorsement.",False,Fri Mar 20 23:14:23 +0000 2009,https://t.co/LBmMSrpAkX,1553
268,25541871,ᴄᴏʀᴇy,NYC,"surviving.


Recently @datadoghq, @the_groundwork / @timshel, @netflix.

""Disorganized to the point of irrelevance""",False,Fri Mar 20 17:40:57 +0000 2009,https://t.co/Y1y0rU9A8T,638
269,15035463,(hollaback/cc),Brooklyn,Co-founder of @papers_we_love and PWLConf,False,Sat Jun 07 03:48:41 +0000 2008,https://t.co/ePUJNCD8G8,901
270,14590010,ernest w. durbin iii,cleveland,@thepsf director of infra. opinions mine. @ewdurbin_bikes 🚲💨. signal/telegram +1.216.217.8688. he/him/his.,False,Tue Apr 29 20:10:53 +0000 2008,https://t.co/eFCdF8X2Ut,2926
271,14188391,Benjamin Warfield Smith,cyberspace,Building tools at @datadoghq. Previously built infra and tooling for @HFA via @the_groundwork.,False,Fri Mar 21 00:21:25 +0000 2008,,1688
272,16989178,James O'Keefe,New York,Guerrilla Journalist. @PVeritas_Action #Expose2020 On the Inside? Email veritastips@protonmail.com or send us an encrypted Signal message at 914-653-3110.,False,Mon Oct 27 00:38:24 +0000 2008,https://t.co/PlgoN6w7J3,701530
273,18774567,Frank Caliendo,"Tempe, AZ",Follow me on Instagram: https://t.co/73Y8zfSiDP . Check out the podcasts: https://t.co/jTFvTLINGh,True,Thu Jan 08 19:07:46 +0000 2009,https://t.co/pABztj42s6,335606
274,454205125,Alexis Ploss,"Lowell, MA",Social Worker. Dog mom. Nerd. Lover of all things Astronomy. She/Her/They. 🏳️‍🌈,False,Tue Jan 03 18:52:33 +0000 2012,,169
275,22707889,Lore,"Eugene, Oregon","It's a mad, mad world out there.",False,Wed Mar 04 00:41:17 +0000 2009,,375
276,115740215,Sarah Audelo,"Washington, DC",Organizing alongside my gen always. ED of @alliance4youth Progressive. Chicana. #trinidaddc = home. San Joaquin Valley & RGV have my ❤️,False,Fri Feb 19 19:20:32 +0000 2010,https://t.co/2CLksZp2iB,5294
277,576789185,Mitt Romney,"Utah, USA","Co-Founder of Bain Capital, former governor of Massachusetts, Two-time Presidential candidate.",False,Fri May 11 03:09:07 +0000 2012,,231
278,153283457,Shana Radford,Naknuwitpama Timiné Waq'ishwit,WAIILATPU NIIMIIPUU // Int'L Law // Oregonian // Mother // Sports // Tribal Self Determination and Gov.,False,Tue Jun 08 04:15:15 +0000 2010,,344
279,1682348898,Zoë Hayman,"San Diego, CA",Comedian. Leadership Professional. General goofball.,False,Mon Aug 19 04:52:15 +0000 2013,https://t.co/pgHqfVjVMm,25
280,2968880902,Andrew,"Brooklyn, NY",Ohio dog in NYC. Associate Producer with Fox News Investigative Unit. Kent State alum.,True,Fri Jan 09 00:01:27 +0000 2015,https://t.co/4aMi1EkTcY,793
281,126209450,Brian Dunn,"Plymouth, MA","@massaflcio political; Boston sports fan; Alum: Goldberg, Tolman, Wolf, @ewarren, Murray, @urichmond; Democrat; Organizer; Plymouth; opinions mine",False,Thu Mar 25 04:21:17 +0000 2010,https://t.co/tc0mCjG2AG,1264
282,706182797371650048,there fixed it🧀🍷🛌,"Pleasantville, NY","Pro peace, science, environment, education and the arts. Social justice. “the future is unwritten,” Joe Strummer. #KHive",False,Sat Mar 05 18:21:13 +0000 2016,,364
283,389514546,Crazy Katie,"New Jersey, USA",just here to steal yo memes,False,Wed Oct 12 15:12:44 +0000 2011,,192
284,13610982,Hollary Armstrong,"Denver, CO","Lover of food, human rights, clean water and air, people, news, sunshine and @FoodieJason. All views are my own, except re-Tweets...those are someone else's.",False,Mon Feb 18 05:53:06 +0000 2008,https://t.co/cnRmiV1K0q,782
285,752782614,LoveNotFear,"Oregon, USA","“We are only as strong as we are united, as weak as we are divided.” Harry Potter and the Goblet of Fire, J.K. Rowling",False,Sun Aug 12 09:10:02 +0000 2012,,2471
286,53298953,Jennifer 💎,"Camas, WA",Whatever,False,Fri Jul 03 04:55:44 +0000 2009,,108
287,1362728407,Regular old Siri,PDX,Waitin' on those checks from Soros the GOP keeps promising. #RCTID #BAONPDX,False,Thu Apr 18 19:23:35 +0000 2013,,406
288,65164635,PenelopeK,Boston,"It's just me and a couple of brave, smart, strong, book loving, little feminists against the world. #TheResistance #ThisIsNotNormal #notmypresident",False,Wed Aug 12 21:18:27 +0000 2009,,793
289,17829341,Chris O'Connor,"Portland, Oregon","Portland Public Defender, Vox Clamantis in Deserto.",False,Wed Dec 03 04:52:22 +0000 2008,,3976
290,23612500,Mollie Ruskin,NYC,design. social justice. art. etc. @designgigs4good co-founder + @alliance4youth board. Prev @USDS @InnovFellows.  she/her. will hustle for 🍟.,False,Tue Mar 10 16:31:00 +0000 2009,https://t.co/szxZzvsx0n,4483
291,22073470,Tyler,,"Oregonian, transportation, land use, and agriculture policy nerd. Lover of trees, open spaces, interesting people, bicycles, country music, and cookies.",False,Thu Feb 26 22:37:35 +0000 2009,,150
292,17454769,Glenn Beck,"Dallas, TX. Rockies, NYC.","question with boldness - to find the truth - not to prove your point. reconciliation, humility, curiosity, courage, integrity, forgiveness b4 AGI eats us all.",True,Tue Nov 18 00:43:47 +0000 2008,https://t.co/aMsiP4vPLV,1254936
293,18916432,Paul Ryan,"Janesville, WI","Office of the 54th Speaker of the House, Paul Ryan.",True,Mon Jan 12 21:31:25 +0000 2009,https://t.co/87fJD6hVBb,3648172
294,18791763,Karl Rove,"Washington, D.C.","Former Deputy Chief of Staff to President George W. Bush, Author of NYT bestseller, Courage & Consequence, and new book, The Triumph of William McKinley.",True,Fri Jan 09 04:12:46 +0000 2009,https://t.co/CiQVtY3tO0,664985
295,20733972,Reince Priebus,"Kenosha, WI and Washington, DC",President @MichaelBestLaw; Exclusive Speaker @WashSpeakers; Former @GOP Chairman; Former White House Chief of Staff for @realDonaldTrump,True,Fri Feb 13 00:07:00 +0000 2009,https://t.co/3Br83IXzX3,940359
296,52998367,Natasha Geiling,"Berkeley, CA",studying @berkeleylaw & writing about climate change on the internet. live every day like it's scorpio season.,True,Thu Jul 02 07:09:38 +0000 2009,,6871
297,15953944,Kim Rogers,"Austin, TX","random tweets about politics, Iowa, travel, animals, food, music, sports, and kidneys in no particular order. Opinions are my own.",False,Sat Aug 23 03:46:58 +0000 2008,,1117
298,7438022,surya yalamanchili 🐒,"les, nyc","was: ceo@PublicStuff + non-ceo @ $PG, $LNKD, $GRPN :P | US House Dem nominee '10-OH2 | |still: amateur writer | semi-pro public markets | no justice, no peace |",False,Thu Jul 12 20:40:48 +0000 2007,https://t.co/F776RlLa2T,1912
299,44123487,Sam Biddle,,sam.biddle[at]https://t.co/PW7mSAoQNr / sambiddle[at]https://t.co/LpPvQHvj9y —  Signal: +1 978 261 7389,True,Tue Jun 02 14:06:36 +0000 2009,https://t.co/FHNO1nSBkh,47919
300,35294738,John Cook,"yes, jersey",Investigations editor at Business Insider. Former executive editor of Gawker Media and editor-in-chief of The Intercept. DMs open.,False,Sat Apr 25 19:56:28 +0000 2009,https://t.co/6YaN5hPGLH,28094
301,17681505,Max Read,🍴🍾,"winner of the village voice ""best personal tumblr"" award, 2011",False,Thu Nov 27 16:06:09 +0000 2008,https://t.co/jZwwE4P1aR,43827
302,20605481,Adrian Chen,"Los Angeles, CA",Writer. Working on a book. Adrian802@gmail.com,True,Wed Feb 11 17:39:57 +0000 2009,https://t.co/0mb1r2shqw,52821
303,23201559,❄️ kyle 中和 winturner ❄️,"Brooklyn, NY",lost in an ideological leather bar. Writer/film bb/sissy sophisticate/not a golem. @PasteMovies boi/@instagram bae. + @nytimes @npr @gqmagazine. tweets thieved,True,Sat Mar 07 15:26:02 +0000 2009,https://t.co/Am2YR29kf1,6689
304,236026761,Dylan Byers,"Los Angeles, CA","Senior Media Reporter, NBC News & MSNBC • Author of the Byers Market daily newsletter dylan.byers@nbcuni.com",True,Sun Jan 09 16:46:13 +0000 2011,https://t.co/1DGO9l4k4J,93048
305,24266099,A Jason Tabrys,In the thick of it,"@UPROXX writer/editor, baseball/comedy nerd, beard icon, friend to dog, TCA member, former dance champ. All opinions expressed are mine, especially weird ones.",True,Fri Mar 13 22:09:21 +0000 2009,https://t.co/JEAkxCqZcx,2026
306,117578907,Dev O’Saurus-Rex,"Basically Oregon, California ","Improv comedian, stand-up comic and juggler of flaming words. They/Them.",False,Fri Feb 26 00:05:39 +0000 2010,,364
307,27394057,Ann Branson,"Seaside, OR","I'm hella cool and a total dork. I have a lot of opinions & thoughts, mostly on tv and politics. Pronouns: she/her",False,Sun Mar 29 06:55:29 +0000 2009,,171
308,704412807127814144,short fingers,,why are trumps fingers so darn short? find out here!,False,Mon Feb 29 21:07:55 +0000 2016,https://t.co/wNk6PgRPHf,26
309,46416755,Lillian Karabaic,lillian@anomalily.net,"I make educational content about purrsonal finance as @ohmydollar ~ making radio @xrayfm | 😻💵 wrote “A Cat's Guide to Money"" | 🚲💕 🚆| she/her 🏳️‍🌈👩🏼‍🎤",False,Thu Jun 11 15:53:41 +0000 2009,https://t.co/KPVIUdWREe,2625
310,3138305454,Jack,PDX/USA,"Confused Texan in Oregon. ESG/real estate consultant, scenery aficionado. #RCTID #BAONPDX #switchbackcinema. I once lived in Waco.",False,Sat Apr 04 03:17:07 +0000 2015,https://t.co/gOmy7HuVlm,381
311,52136185,Michael Cohen,New York,,True,Mon Jun 29 18:11:49 +0000 2009,https://t.co/t4zq5fOpoV,427178
312,609511770,Graydon Carter,,"Editor-in-Chief, Vanity Fair",False,Fri Jun 15 21:03:46 +0000 2012,,2636
313,15745368,Marco Rubio,United States,"Follower of Christ,Husband,Father, Proud AMERICAN, US Senator for Florida, #GatorNation & #FinsUp. Official tweets @SenRubioPress & Campaign tweets @TeamMarco",True,Wed Aug 06 03:07:06 +0000 2008,https://t.co/xm4vZLmGV0,4050192
314,15956067,Jose Antonio Vargas,United States,"Founder, @DefineAmerican. Journalist, filmmaker, co-producer of @constitutionbwy. Author of bestselling book ""Dear America: Notes of an Undocumented Citizen.""",True,Sat Aug 23 11:18:35 +0000 2008,https://t.co/yO3UM8BX16,106638
315,19934979,B,,"It was the best of times, it was the blurst of times.",False,Mon Feb 02 21:40:55 +0000 2009,,848
316,14717197,Talking Points Memo,NY & DC,"Breaking news and analysis from the TPM team. 

“I’ll leave that to the geniuses at Talking Points Memo."" —Tucker Carlson.",True,Fri May 09 19:46:43 +0000 2008,http://t.co/ZyHPG61Yqv,279791
317,176569533,Denis C. Theriault (he/him/his),"Portland, OR","Comms for Portland/@Multco's Joint Office of Homeless Services ||| formerly politics editor @oregonian, news editor @portlandmercury, editor/writer @mercurynews",True,Mon Aug 09 22:04:40 +0000 2010,https://t.co/6s0c4pGQVs,4500
318,1471542956,Elizabeth Bruenig,,"Christian. Mama. Bird enjoyer. Opinion writer at @nytimes.

News tips: elizabeth.bruenig@gmail.com. Also on signal.",True,Fri May 31 07:06:34 +0000 2013,,130218
319,21268897,Josh Marshall,New York City,Founder and reigning monarch at TPM. Lapsed historian. Polk Award winner.,True,Thu Feb 19 02:41:22 +0000 2009,https://t.co/PwdfPkQfTw,291153
320,50446226,Jonathan Chait,"Washington, D.C.",Writer for New York magazine.  Notifications turned off.,True,Wed Jun 24 21:26:30 +0000 2009,http://t.co/P2yVPAMdBp,178985
321,604940737,Jeet Heer,Germany,"1. National-Affairs Correspondent, The Nation 2.  email: jeetheer1967 at gmail dot com 3. Twitter essayist 4. Profile drawing by Joe Ollmann",True,Sun Jun 10 23:41:23 +0000 2012,https://t.co/f9gUyz1Tc0,205076
322,20508720,Greg Sargent,,"A blog about politics, politics, and politics",True,Tue Feb 10 12:04:17 +0000 2009,https://t.co/Bx7pTZ6DYZ,251148
323,16326882,Adam Serwer🍝,"ÜT: 38.908339,-77.040837","Staff Writer, @TheAtlantic Ideas. My jokes aren't funny. adam@theatlantic.com",True,Wed Sep 17 12:10:49 +0000 2008,,239562
324,14190948,b-boy bouiebaisse,"Charlottesville, VA","My name is Jamelle Bouie. @nytopinion columnist, formerly of @slate and @theprospect. @CBSNews Analyst. 
email: jamelle DOT bouie AT nytimes DOT com",True,Fri Mar 21 12:46:26 +0000 2008,https://t.co/1MjC11OKlj,301886
325,16129920,Rachel Maddow MSNBC,"New York, NY USA","I see political people...
(Retweets do not imply endorsement.)",True,Thu Sep 04 15:02:12 +0000 2008,http://t.co/KtNvfeNDMl,9820927
326,4207961,Chris Hayes,Brooklyn,"Dad to Ryan, David and Anya
Proud husband of @kateashaw1
Host of @allinwithchris on MSNBC, weeknights at 8pm. 
#WITHPod Host
Cubs fan
Insta: chrislhayes",True,Wed Apr 11 16:43:58 +0000 2007,http://t.co/1Wz5MmBtpw,1983470
327,18622869,Ezra Klein,DC,"Founder and editor-at-large, https://t.co/5gESirnht7. ""Why We're Polarized,"" coming January: https://t.co/cI4cmY8oRJ Podcasts: https://t.co/eWbNmITrke",True,Mon Jan 05 04:02:29 +0000 2009,https://t.co/wBTAiFOdu2,2543654
328,16491683,Willamette Week,"Portland, Ore.",Willamette Week is Portland's favorite media company. Sign up for our daily newsletter: https://t.co/qGeo6yN3Tg. Become a Friend of Willamette Week: https://t.co/hJb7IegBcw,True,Sat Sep 27 22:00:43 +0000 2008,https://t.co/RxbYTq9Oc3,185913
329,18618881,Matt Singer,"Denver, CO",social impact et cetera @beimpactual. Founder of @NatlVoterRegDay. Formerly @alliance4youth & Forward Montana. #DemocracyClown #whalejoke,False,Mon Jan 05 01:18:09 +0000 2009,https://t.co/wFsKPRE03h,3052
330,15446531,Matthew Yglesias,"Washington, DC",Writing a book: ONE BILLION AMERICANS; podcasting on THE WEEDS; blogging at https://t.co/5gESirESRH; proud owner of a non-conforming garage,True,Tue Jul 15 21:44:28 +0000 2008,https://t.co/nOeiO7sYh8,442939
331,352122880,𝐁𝐫𝐚𝐧𝐝𝐨𝐧 𝐃𝐨𝐮𝐠𝐡𝐚𝐧🗯,"Brooklyn, NY",Co-founder and Master Brewer at Brooklyn Kura #sake He/Him,False,Wed Aug 10 05:21:53 +0000 2011,https://t.co/oxGX94oGzh,2043
332,177433166,JDate Redick,Portland/Los Angeles,head chef - late late show. standup comedian.,True,Thu Aug 12 03:26:06 +0000 2010,,56883
333,15250836,🅰️driel H🅰️mpton,"San Diego, CA","Utopian socialist candidate for California Gov 2022. 

Digital marketer. Took Facebook fight viral.

The most heroic word in all languages is revolution—EV Debs",True,Fri Jun 27 02:23:11 +0000 2008,https://t.co/v7G1DnIUFB,31221
334,232863368,𝐁𝐞𝐚𝐫𝐝𝐞𝐝 𝐒𝐭𝐨𝐧𝐞𝐫,Lost,"in a culture of forgetting, I remember. he/him",False,Sat Jan 01 15:14:30 +0000 2011,https://t.co/Hseu1rJXqA,16680
335,40018563,Drew Olsen,"Rip City to Washington, DC",Data nerd. American soccer and progressive politics by the numbers. Editor-guy for @analysisevolved. #RCTID,False,Thu May 14 15:43:30 +0000 2009,https://t.co/jmmEPTsv6H,1302
336,349298514,Maggie Williams,"Portland, OR",Prodigal daughter returns to Portland to find she's now constantly overdressed for her hometown. (she/her),False,Fri Aug 05 21:54:05 +0000 2011,,703
337,52319604,Noah Manger,"Portland, OR",Mostly computer stuff and mad tweets. Co-Founder of @PizzaToThePolls.,False,Tue Jun 30 05:54:57 +0000 2009,,1227
338,829822585,Amber J. Phillips,"Los Angeles, CA",Storyteller | Political Content Strategist | Reproductive Justice Activist | Abundant,False,Mon Sep 17 21:12:19 +0000 2012,https://t.co/LPRPDXkDu9,9899
339,30098259,Jamal Raad,Seattle,@JayInslee comms. @SenJeffMerkley alum. A 140 character guy in a 280 character world,True,Thu Apr 09 23:37:19 +0000 2009,https://t.co/44s6Py6unw,3830
340,55098315,Stephen Judkins,"Portland, OR","software gnome, bikes and stuff, economics, crotchetiness",False,Thu Jul 09 01:29:03 +0000 2009,http://t.co/AHOz5wHSZT,1337
341,230355582,Chris Stewart,"Chicago, IL","Politics and Non-Profits ~ Texan, currently at Harvard Kennedy School ~ Beautiful as a goddess and funny as a clam",False,Sat Dec 25 05:07:34 +0000 2010,,543
342,28948401,ꙮkillian czubaꙮ,mattress planet,basically an android in serious need of an upgrade // (she/her),False,Sun Apr 05 05:41:57 +0000 2009,,906
343,14759621,Scott Riker Duncombe,"Portland, OR","Software Engineer interested in genomics, civic engagement, and politics. Co-creator of @pizzatothepolls. I mostly just retweet jokes. he/him",False,Tue May 13 14:47:52 +0000 2008,https://t.co/V0w3Or5BKY,545
344,17146018,Aaron Mesh,"Portland, OR","Willamette Week news editor. Lapsed movie critic, Trail Blazers fan, aspiring Brutalist. Not untrue and not unkind.",False,Tue Nov 04 01:39:48 +0000 2008,https://t.co/UXJ3fIfI2b,9320
345,15729844,Max Berger 🔥,"Brooklyn, New York",Political Team @ewarren | Formerly @justicedems @IfNotNowOrg | He/Him/His,True,Tue Aug 05 00:09:12 +0000 2008,https://t.co/roMkdJZJx2,25500
346,35911700,SenatorShemia,"Oregon, USA",She/her; Oregon State Senator; mom of littles; civil rights attorney; Democrat; karaoke 🎤 anytime; board game aficionado,False,Mon Apr 27 23:52:43 +0000 2009,https://t.co/9Y0gcUXi9B,3648
347,14594844,Desus Nice,BRONX ✈️✈️ ✈️ NYC ✈️✈️ D̶U̶B̶A̶I̶,@ShoDesusandMero on @showtime  | @Bodegaboys on Itunes | Gottlieb in @neoyokio on @netflix | IG: desusnice,True,Wed Apr 30 02:36:30 +0000 2008,https://t.co/2SFKdxa0eI,970794
348,14966677,Jordan_Morris,"Los Angeles, CA","Comedy writer (Comedy Central, Cartoon Network, Disney +) Podcast do-er (Jordan, Jesse, Go!, Bubble).",False,Sat May 31 21:52:40 +0000 2008,https://t.co/p9lBCvNs4W,33690
349,17202463,Ben Wessel,"San Francisco, CA","Executive Director at @NextGenAmerica. Obsessed with #youthvote.
Former: @CoryBooker, @350, @barackobama, @Middlebury.
DC native.
He/Him/His.",False,Thu Nov 06 01:29:42 +0000 2008,https://t.co/DxB0F6qxWN,4865
350,575800667,Hayley,"Portland, OR",apparently the only one earnestly hoping my email found you well,False,Thu May 10 00:43:05 +0000 2012,,198
351,49698134,Joy Reid,NYC,"“Ignorance, allied with power, is the most ferocious enemy justice can have.” - James Baldwin #AMJoy #reiders",True,Mon Jun 22 17:29:54 +0000 2009,https://t.co/Q92ZKnWsGE,1523218
352,173190525,Ashley Spillane,"Washington, DC","Social impact strategist @BeImpactual. Fmr president @RockTheVote, advisor to @HarvardIOP. Yoga, politics, @Patriots obsessed. @Kennedy_School alum.",False,Sat Jul 31 17:50:51 +0000 2010,https://t.co/nLbzd10pq2,3054
353,31058918,Anna Chu,,"NWLC, formerly @amprog, DSCC, House Dem Caucus, mom of toddler, views my own",False,Tue Apr 14 04:37:07 +0000 2009,,696
354,46213956,Jamil Smith,"Los Angeles, CA","Senior Writer, @RollingStone.",True,Wed Jun 10 20:18:48 +0000 2009,https://t.co/Fkm4fuYZtY,247935
355,617854798,Maggie Jordan,New York and DC,Field Producer in D.C. for News Night on #ACN. Not affiliated with @HBO or #TheNewsroom,False,Mon Jun 25 06:49:24 +0000 2012,,33246
356,14588814,Rebecca,Chicago Il,Doing too much.,False,Tue Apr 29 18:48:19 +0000 2008,,415
357,15464697,Judd Legum,"Washington, DC","I write Popular Information, a newsletter about politics and power. 

Send tips: DMs open | judd@popular.info |  jlegum@protonmail.com",True,Thu Jul 17 05:37:26 +0000 2008,https://t.co/7lEYXJGXf5,392517
358,14155907,jelani cobb,Following the North Star GPS,"Harlem Resident, Staff Writer @NewYorker. Professor @Columbiajourn, Foxhole Atheist. Skeptical citizen. Rooting for (almost) everybody black.",True,Sun Mar 16 02:54:24 +0000 2008,https://t.co/vBP4QZvtAe,217490
359,18025377,Michael Weiss,"New York, NY",Co-author of NYT bestseller ISIS: Inside the Army of Terror: https://t.co/OaFyeP2txU. Daily Beast Editor-at-Large. GRU aficionado. Encrypt e: macspaunday@protonmail.com,True,Wed Dec 10 18:01:28 +0000 2008,https://t.co/IpdU88AxLb,129941
360,482385901,Nikki,"Portland, Oregon",All views are my own.,False,Fri Feb 03 21:08:32 +0000 2012,,976
361,29450962,John Lewis,"Atlanta, GA","Congressman, Georgia's Fifth Congressional District",True,Tue Apr 07 13:49:52 +0000 2009,http://t.co/jkhd3kZYNd,1135303
362,18963809,Chris Moody,Everywhere,"Correspondent at @VICE. 
@TFASorg Novak Journalism Fellow. 
Formerly @CNN.
Also I lived in a tiny house I built into a cargo van.",True,Wed Jan 14 02:29:32 +0000 2009,,32047
363,58725707,🌹Curtis Hierro 🏀🔥,"Miami, FL",Socialista in the 305 doing the union's work. #CWAstrong #DSA #DreamDefenders alum #HipHop Head. #Politics #Wrestling #NBATwitter Opinions my own. 🇨🇺,False,Tue Jul 21 06:34:53 +0000 2009,,1090
364,316389142,John Oliver,New York,"Comedian. @LastWeekTonight, @TheDailyShow, The Bugle Podcast (@hellobuglers)",True,Mon Jun 13 11:25:14 +0000 2011,http://t.co/qbOinEMIHG,5292437
365,14529929,Jake Tapper,,"Dad, husband, CNN Anchor of @TheLeadCNN and @CNNSOTU, author of the NYT best-selling novel @TheHellfireClub and non fiction @TheOutpostBook",True,Fri Apr 25 17:23:28 +0000 2008,https://t.co/MMatLD6M20,2245314
366,408902268,Tim Wise,,Fighting alt-right Nazis since '89. Essays at https://t.co/kGaUQPWlXA & https://t.co/N8RL5kCF4s. Books at https://t.co/qULLibvMAk Make America Great for the First Time,True,Thu Nov 10 01:29:14 +0000 2011,https://t.co/3EWahL2YSL,127560
367,2176138431,Cristóbal Alex,"Washington, DC",Dad to #BabyBoss. Senior Advisor to @JoeBiden. Founding President @latinovictory. Proud @HFA alum. Civil rights lawyer. Son of immigrants. #ElPaso,True,Sun Nov 10 20:04:07 +0000 2013,https://t.co/yOjvJk8TBa,8317
368,12811282,Jonathan Singer,"Portland, Oregon","Lawyer and recovering blogger writing on politics, law, and culture. Views are my own, tweets don't constitute legal advice, etc.",False,Tue Jan 29 02:12:58 +0000 2008,https://t.co/xo0p7jEd5A,3417
369,65551087,Hayes Brown,"New York, NY",Senior Reporter and Editor @BuzzFeedWorld. Host of “That Literally Happened!” on Facebook Watch and the “Impeachment Today” podcast. He/him. Thoughts mine.,True,Fri Aug 14 03:30:42 +0000 2009,https://t.co/Ry0PIgsZV3,51392
370,246394886,mike ginn,"Los Angeles, CA","high functioning loser. writer: tv, internet",True,Wed Feb 02 18:21:51 +0000 2011,https://t.co/JLpcO66Txj,250997
371,207614964,Eloise LeBel,"Los Angeles, CA","they/she/queer/whatever
gender isn't real",False,Mon Oct 25 17:39:43 +0000 2010,https://t.co/AtSH6l1Ut3,1280
372,2436389418,SwiftOnFullSpectrumCyberSecurity,"Cyber, USA","Systems security, industrial safety, author https://t.co/LUiVUeE6gN + https://t.co/rzDVLlLn6y, write SciFi, sysadmin, & use Oxford commas. they/them/tay",False,Thu Apr 10 02:54:26 +0000 2014,https://t.co/8OV6y5BH0K,300117
373,3497941,Oliver Willis,"Winter Park, FL",Senior Writer @AmerIndependent. Prev @mmfa.  I also write Fanfic about The News - join now! https://t.co/helKgw7AnY,True,Thu Apr 05 07:03:07 +0000 2007,https://t.co/q7JMFdCl9l,131415
374,12096202,Emily Nussbaum,,TV Critic for The New Yorker. “I Like to Watch: Arguing My Way Through The TV Revolution.” https://t.co/DaI3zWvv1Q,True,Fri Jan 11 02:48:19 +0000 2008,https://t.co/DaI3zWvv1Q,244009
375,79923701,Lin-Manuel Miranda,"Washington Heights, Manhattan",he/him. Ham. we came to work & to live & we got a lot in common,True,Mon Oct 05 04:59:07 +0000 2009,https://t.co/1U0poRLi4I,3037509
376,22737278,David Roberts,"Seattle, WA","Seattleite transplanted from Tennessee; now blogging for https://t.co/5gESirnht7 about energy politics. Climate hawk, deficit dove. Not a doctor.",True,Wed Mar 04 05:14:12 +0000 2009,http://t.co/AMWwRyre24,139110
377,26165922,Ian Millhiser,"Washington, DC","Senior Correspondent, Vox. I blame James Madison. Author of Injustices: The Supreme Court's History of Comforting the Comfortable and Afflicting the Afflicted",True,Tue Mar 24 03:14:52 +0000 2009,https://t.co/Yj42fk1Ljo,75081
378,16002085,igorvolsky,"Washington, DC",Executive Director of @gunsdownamerica | Author of https://t.co/hVrTvVbVgj (out now!) | Email me: igor@gunsdownamerica.org | All opinions are mine.,True,Tue Aug 26 20:17:23 +0000 2008,https://t.co/oZto49ZDMH,170246
379,45399148,Jennifer Epstein,,"Reporter at Bloomberg News on the 2020 Democratic campaign trail. Previously covered Trump, Clinton, Obama. jepstein32@bloomberg.net",True,Sun Jun 07 19:02:54 +0000 2009,https://t.co/Uo2w9EF91K,99608
380,318692762,the supreme court will destroy everything we want,the means of production,Co-founder and Executive Director @DataProgress. Overton Window Mover. Polling for @TakeBackTheCt. Board @SecurElections. seanadrianmc [at] gmail,True,Thu Jun 16 22:07:49 +0000 2011,https://t.co/hYZitnrzvz,93429
381,885210589,Tony Jordan 😹👀,"Portland, OR",Enlisted full time in the War on Cars: Parking Division,False,Tue Oct 16 20:08:23 +0000 2012,https://t.co/n1NahfxZSn,1910
382,2328421,Patrick Monahan,"New York, NY",not the Train guy. cherries jubilee and that's it | @whatatimepod (https://t.co/WOpVe6hegs) | instagram: @pattymo | contact: pattymo@pattymo.com,True,Mon Mar 26 17:42:52 +0000 2007,https://t.co/c7Xkn26iqk,153459
383,21879831,Zerlina Maxwell,New York,"Senior Director of Progressive Programming for @SiriusXM
*
@MSNBC Political Analyst
*
CO-HOST of @SIGNALBOOSTSHOW
*
INQUIRIES: gisselle@lopeztalent.com",True,Wed Feb 25 15:59:52 +0000 2009,https://t.co/sJdS1flpC0,218226
384,52521572,Michael Grunwald,"Miami Beach, FL","Senior writer, @POLITICOMag. Editor-at-large, The Agenda. Author of The New New Deal: The Hidden Story of Change in the Obama Era.",True,Tue Jun 30 21:08:41 +0000 2009,http://t.co/i4nAWxDEzQ,42742
